,year,value,cityCode,cityName,prefCode,prefName
3,2016,4726,35215,周南市,35,山口県
0,2009,1812,35216,山陽小野田市,35,山口県
1,2012,1635,35216,山陽小野田市,35,山口県
2,2014,1579,35216,山陽小野田市,35,山口県
3,2016,1525,35216,山陽小野田市,35,山口県
0,2009,965,35305,周防大島町,35,山口県
1,2012,839,35305,周防大島町,35,山口県
2,2014,763,35305,周防大島町,35,山口県
3,2016,702,35305,周防大島町,35,山口県
0,2009,138,35321,和木町,35,山口県
1,2012,115,35321,和木町,35,山口県
2,2014,106,35321,和木町,35,山口県
3,2016,99,35321,和木町,35,山口県
0,2009,222,35341,上関町,35,山口県
1,2012,202,35341,上関町,35,山口県
2,2014,198,35341,上関町,35,山口県
3,2016,192,35341,上関町,35,山口県
0,2009,478,35343,田布施町,35,山口県
1,2012,434,35343,田布施町,35,山口県
2,2014,418,35343,田布施町,35,山口県
3,2016,406,35343,田布施町,35,山口県
0,2009,451,35344,平生町,35,山口県
1,2012,415,35344,平生町,35,山口県
2,2014,374,35344,平生町,35,山口県
3,2016,364,35344,平生町,35,山口県
0,2009,171,35502,阿武町,35,山口県
1,2012,148,35502,阿武町,35,山口県
2,2014,144,35502,阿武町,35,山口県
3,2016,139,35502,阿武町,35,山口県
0,2009,12608,36201,徳島市,36,徳島県
1,2012,11576,36201,徳島市,36,徳島県
2,2014,11359,36201,徳島市,36,徳島県
3,2016,10870,36201,徳島市,36,徳島県
0,2009,2426,36202,鳴門市,36,徳島県
1,2012,2385,36202,鳴門市,36,徳島県
2,2014,2286,36202,鳴門市,36,徳島県
3,2016,2203,36202,鳴門市,36,徳島県
0,2009,1477,36203,小松島市,36,徳島県
1,2012,1387,36203,小松島市,36,徳島県
2,2014,1390,36203,小松島市,36,徳島県
3,2016,1307,36203,小松島市,36,徳島県
0,2009,2916,36204,阿南市,36,徳島県
1,2012,2729,36204,阿南市,36,徳島県
2,2014,2553,36204,阿南市,36,徳島県
3,2016,2291,36204,阿南市,36,徳島県
0,2009,1819,36205,吉野川市,36,徳島県
1,2012,1605,36205,吉野川市,36,徳島県
2,2014,1635,36205,吉野川市,36,徳島県
3,2016,1535,36205,吉野川市,36,徳島県
0,2009,1204,36206,阿波市,36,徳島県
1,2012,1111,36206,阿波市,36,徳島県
2,2014,1106,36206,阿波市,36,徳島県
3,2016,1024,36206,阿波市,36,徳島県
0,2009,1254,36207,美馬市,36,徳島県
1,2012,1159,36207,美馬市,36,徳島県
2,2014,1138,36207,美馬市,36,徳島県
3,2016,1037,36207,美馬市,36,徳島県
0,2009,1560,36208,三好市,36,徳島県
1,2012,1387,36208,三好市,36,徳島県
2,2014,1361,36208,三好市,36,徳島県
3,2016,1234,36208,三好市,36,徳島県
0,2009,281,36301,勝浦町,36,徳島県
1,2012,247,36301,勝浦町,36,徳島県
2,2014,234,36301,勝浦町,36,徳島県
3,2016,220,36301,勝浦町,36,徳島県
0,2009,97,36302,上勝町,36,徳島県
1,2012,82,36302,上勝町,36,徳島県
2,2014,85,36302,上勝町,36,徳島県
3,2016,86,36302,上勝町,36,徳島県
0,2009,97,36321,佐那河内村,36,徳島県
1,2012,84,36321,佐那河内村,36,徳島県
2,2014,87,36321,佐那河内村,36,徳島県
3,2016,75,36321,佐那河内村,36,徳島県
0,2009,934,36341,石井町,36,徳島県
1,2012,899,36341,石井町,36,徳島県
2,2014,890,36341,石井町,36,徳島県
3,2016,870,36341,石井町,36,徳島県
0,2009,390,36342,神山町,36,徳島県
1,2012,311,36342,神山町,36,徳島県
2,2014,301,36342,神山町,36,徳島県
3,2016,277,36342,神山町,36,徳島県
0,2009,475,36368,那賀町,36,徳島県
1,2012,433,36368,那賀町,36,徳島県
2,2014,413,36368,那賀町,36,徳島県
3,2016,373,36368,那賀町,36,徳島県
0,2009,299,36383,牟岐町,36,徳島県
1,2012,276,36383,牟岐町,36,徳島県
2,2014,249,36383,牟岐町,36,徳島県
3,2016,247,36383,牟岐町,36,徳島県
0,2009,439,36387,美波町,36,徳島県
1,2012,379,36387,美波町,36,徳島県
2,2014,342,36387,美波町,36,徳島県
3,2016,324,36387,美波町,36,徳島県
0,2009,580,36388,海陽町,36,徳島県
1,2012,482,36388,海陽町,36,徳島県
2,2014,479,36388,海陽町,36,徳島県
3,2016,448,36388,海陽町,36,徳島県
0,2009,441,36401,松茂町,36,徳島県
1,2012,410,36401,松茂町,36,徳島県
2,2014,411,36401,松茂町,36,徳島県
3,2016,381,36401,松茂町,36,徳島県
0,2009,639,36402,北島町,36,徳島県
1,2012,599,36402,北島町,36,徳島県
2,2014,594,36402,北島町,36,徳島県
3,2016,589,36402,北島町,36,徳島県
0,2009,902,36403,藍住町,36,徳島県
1,2012,866,36403,藍住町,36,徳島県
2,2014,916,36403,藍住町,36,徳島県
3,2016,864,36403,藍住町,36,徳島県
0,2009,419,36404,板野町,36,徳島県
1,2012,361,36404,板野町,36,徳島県
2,2014,408,36404,板野町,36,徳島県
3,2016,386,36404,板野町,36,徳島県
0,2009,346,36405,上板町,36,徳島県
1,2012,348,36405,上板町,36,徳島県
2,2014,350,36405,上板町,36,徳島県
3,2016,335,36405,上板町,36,徳島県
0,2009,511,36468,つるぎ町,36,徳島県
1,2012,455,36468,つるぎ町,36,徳島県
2,2014,436,36468,つるぎ町,36,徳島県
3,2016,391,36468,つるぎ町,36,徳島県
0,2009,641,36489,東みよし町,36,徳島県
1,2012,590,36489,東みよし町,36,徳島県
2,2014,599,36489,東みよし町,36,徳島県
3,2016,569,36489,東みよし町,36,徳島県
0,2009,17062,37201,高松市,37,香川県
1,2012,15694,37201,高松市,37,香川県
2,2014,15654,37201,高松市,37,香川県
3,2016,14766,37201,高松市,37,香川県
0,2009,3506,37202,丸亀市,37,香川県
1,2012,3270,37202,丸亀市,37,香川県
2,2014,3280,37202,丸亀市,37,香川県
3,2016,3065,37202,丸亀市,37,香川県
0,2009,2463,37203,坂出市,37,香川県
1,2012,2290,37203,坂出市,37,香川県
2,2014,2247,37203,坂出市,37,香川県
3,2016,2135,37203,坂出市,37,香川県
0,2009,1301,37204,善通寺市,37,香川県
1,2012,1200,37204,善通寺市,37,香川県
2,2014,1156,37204,善通寺市,37,香川県
3,2016,1117,37204,善通寺市,37,香川県
0,2009,2761,37205,観音寺市,37,香川県
1,2012,2576,37205,観音寺市,37,香川県
2,2014,2468,37205,観音寺市,37,香川県
3,2016,2331,37205,観音寺市,37,香川県
0,2009,1861,37206,さぬき市,37,香川県
1,2012,1718,37206,さぬき市,37,香川県
2,2014,1652,37206,さぬき市,37,香川県
3,2016,1573,37206,さぬき市,37,香川県
0,2009,1478,37207,東かがわ市,37,香川県
1,2012,1334,37207,東かがわ市,37,香川県
2,2014,1254,37207,東かがわ市,37,香川県
3,2016,1179,37207,東かがわ市,37,香川県
0,2009,2590,37208,三豊市,37,香川県
1,2012,2412,37208,三豊市,37,香川県
2,2014,2336,37208,三豊市,37,香川県
3,2016,2238,37208,三豊市,37,香川県
0,2009,911,37322,土庄町,37,香川県
1,2012,794,37322,土庄町,37,香川県
2,2014,750,37322,土庄町,37,香川県
3,2016,714,37322,土庄町,37,香川県
0,2009,1014,37324,小豆島町,37,香川県
1,2012,941,37324,小豆島町,37,香川県
2,2014,895,37324,小豆島町,37,香川県
3,2016,809,37324,小豆島町,37,香川県
0,2009,789,37341,三木町,37,香川県
1,2012,791,37341,三木町,37,香川県
2,2014,795,37341,三木町,37,香川県
3,2016,748,37341,三木町,37,香川県
0,2009,165,37364,直島町,37,香川県
1,2012,166,37364,直島町,37,香川県
2,2014,161,37364,直島町,37,香川県
3,2016,161,37364,直島町,37,香川県
0,2009,498,37386,宇多津町,37,香川県
1,2012,487,37386,宇多津町,37,香川県
2,2014,496,37386,宇多津町,37,香川県
3,2016,489,37386,宇多津町,37,香川県
0,2009,736,37387,綾川町,37,香川県
1,2012,672,37387,綾川町,37,香川県
2,2014,662,37387,綾川町,37,香川県
3,2016,622,37387,綾川町,37,香川県
0,2009,756,37403,琴平町,37,香川県
1,2012,659,37403,琴平町,37,香川県
2,2014,624,37403,琴平町,37,香川県
3,2016,586,37403,琴平町,37,香川県
0,2009,652,37404,多度津町,37,香川県
1,2012,664,37404,多度津町,37,香川県
2,2014,650,37404,多度津町,37,香川県
3,2016,632,37404,多度津町,37,香川県
0,2009,760,37406,まんのう町,37,香川県
1,2012,726,37406,まんのう町,37,香川県
2,2014,680,37406,まんのう町,37,香川県
3,2016,645,37406,まんのう町,37,香川県
0,2009,16925,38201,松山市,38,愛媛県
1,2012,15804,38201,松山市,38,愛媛県
2,2014,15811,38201,松山市,38,愛媛県
3,2016,14866,38201,松山市,38,愛媛県
0,2009,7733,38202,今治市,38,愛媛県
1,2012,7227,38202,今治市,38,愛媛県
2,2014,7019,38202,今治市,38,愛媛県
3,2016,6676,38202,今治市,38,愛媛県
0,2009,4265,38203,宇和島市,38,愛媛県
1,2012,3783,38203,宇和島市,38,愛媛県
2,2014,3663,38203,宇和島市,38,愛媛県
3,2016,3454,38203,宇和島市,38,愛媛県
0,2009,2080,38204,八幡浜市,38,愛媛県
1,2012,1896,38204,八幡浜市,38,愛媛県
2,2014,1813,38204,八幡浜市,38,愛媛県
3,2016,1681,38204,八幡浜市,38,愛媛県
0,2009,4207,38205,新居浜市,38,愛媛県
1,2012,3921,38205,新居浜市,38,愛媛県
2,2014,3928,38205,新居浜市,38,愛媛県
3,2016,3739,38205,新居浜市,38,愛媛県
0,2009,4114,38206,西条市,38,愛媛県
1,2012,3834,38206,西条市,38,愛媛県
2,2014,3786,38206,西条市,38,愛媛県
3,2016,3683,38206,西条市,38,愛媛県
0,2009,2218,38207,大洲市,38,愛媛県
1,2012,2036,38207,大洲市,38,愛媛県
2,2014,1974,38207,大洲市,38,愛媛県
3,2016,1848,38207,大洲市,38,愛媛県
0,2009,1382,38210,伊予市,38,愛媛県
1,2012,1266,38210,伊予市,38,愛媛県
2,2014,1246,38210,伊予市,38,愛媛県
3,2016,1201,38210,伊予市,38,愛媛県
0,2009,3823,38213,四国中央市,38,愛媛県
1,2012,3584,38213,四国中央市,38,愛媛県
2,2014,3398,38213,四国中央市,38,愛媛県
3,2016,3236,38213,四国中央市,38,愛媛県
0,2009,1927,38214,西予市,38,愛媛県
1,2012,1777,38214,西予市,38,愛媛県
2,2014,1727,38214,西予市,38,愛媛県
3,2016,1644,38214,西予市,38,愛媛県
0,2009,869,38215,東温市,38,愛媛県
1,2012,812,38215,東温市,38,愛媛県
2,2014,820,38215,東温市,38,愛媛県
3,2016,814,38215,東温市,38,愛媛県
0,2009,319,38356,上島町,38,愛媛県
1,2012,297,38356,上島町,38,愛媛県
2,2014,291,38356,上島町,38,愛媛県
3,2016,291,38356,上島町,38,愛媛県
0,2009,481,38386,久万高原町,38,愛媛県
1,2012,402,38386,久万高原町,38,愛媛県
2,2014,405,38386,久万高原町,38,愛媛県
3,2016,382,38386,久万高原町,38,愛媛県
0,2009,888,38401,松前町,38,愛媛県
1,2012,800,38401,松前町,38,愛媛県
2,2014,793,38401,松前町,38,愛媛県
3,2016,776,38401,松前町,38,愛媛県
0,2009,721,38402,砥部町,38,愛媛県
1,2012,684,38402,砥部町,38,愛媛県
2,2014,658,38402,砥部町,38,愛媛県
3,2016,652,38402,砥部町,38,愛媛県
0,2009,837,38422,内子町,38,愛媛県
1,2012,792,38422,内子町,38,愛媛県
2,2014,763,38422,内子町,38,愛媛県
3,2016,724,38422,内子町,38,愛媛県
0,2009,472,38442,伊方町,38,愛媛県
1,2012,408,38442,伊方町,38,愛媛県
2,2014,367,38442,伊方町,38,愛媛県
3,2016,346,38442,伊方町,38,愛媛県
0,2009,166,38484,松野町,38,愛媛県
1,2012,149,38484,松野町,38,愛媛県
2,2014,134,38484,松野町,38,愛媛県
3,2016,118,38484,松野町,38,愛媛県
0,2009,466,38488,鬼北町,38,愛媛県
1,2012,421,38488,鬼北町,38,愛媛県
2,2014,413,38488,鬼北町,38,愛媛県
3,2016,398,38488,鬼北町,38,愛媛県
0,2009,1198,38506,愛南町,38,愛媛県
1,2012,1127,38506,愛南町,38,愛媛県
2,2014,1086,38506,愛南町,38,愛媛県
3,2016,1006,38506,愛南町,38,愛媛県
0,2009,13966,39201,高知市,39,高知県
1,2012,12925,39201,高知市,39,高知県
2,2014,12927,39201,高知市,39,高知県
3,2016,12302,39201,高知市,39,高知県
0,2009,826,39202,室戸市,39,高知県
1,2012,742,39202,室戸市,39,高知県
2,2014,689,39202,室戸市,39,高知県
3,2016,672,39202,室戸市,39,高知県
0,2009,820,39203,安芸市,39,高知県
1,2012,754,39203,安芸市,39,高知県
2,2014,727,39203,安芸市,39,高知県
3,2016,692,39203,安芸市,39,高知県
0,2009,1550,39204,南国市,39,高知県
1,2012,1400,39204,南国市,39,高知県
2,2014,1404,39204,南国市,39,高知県
3,2016,1351,39204,南国市,39,高知県
0,2009,1016,39205,土佐市,39,高知県
1,2012,936,39205,土佐市,39,高知県
2,2014,905,39205,土佐市,39,高知県
3,2016,865,39205,土佐市,39,高知県
0,2009,1073,39206,須崎市,39,高知県
1,2012,959,39206,須崎市,39,高知県
2,2014,917,39206,須崎市,39,高知県
3,2016,852,39206,須崎市,39,高知県
0,2009,1255,39208,宿毛市,39,高知県
1,2012,1173,39208,宿毛市,39,高知県
2,2014,1126,39208,宿毛市,39,高知県
3,2016,1090,39208,宿毛市,39,高知県
0,2009,903,39209,土佐清水市,39,高知県
1,2012,829,39209,土佐清水市,39,高知県
2,2014,781,39209,土佐清水市,39,高知県
3,2016,701,39209,土佐清水市,39,高知県
0,2009,1941,39210,四万十市,39,高知県
1,2012,1792,39210,四万十市,39,高知県
2,2014,1767,39210,四万十市,39,高知県
3,2016,1693,39210,四万十市,39,高知県
0,2009,1024,39211,香南市,39,高知県
1,2012,974,39211,香南市,39,高知県
2,2014,955,39211,香南市,39,高知県
3,2016,898,39211,香南市,39,高知県
0,2009,1118,39212,香美市,39,高知県
1,2012,977,39212,香美市,39,高知県
2,2014,936,39212,香美市,39,高知県
3,2016,899,39212,香美市,39,高知県
0,2009,184,39301,東洋町,39,高知県
1,2012,138,39301,東洋町,39,高知県
2,2014,129,39301,東洋町,39,高知県
3,2016,117,39301,東洋町,39,高知県
0,2009,188,39302,奈半利町,39,高知県
1,2012,180,39302,奈半利町,39,高知県
2,2014,174,39302,奈半利町,39,高知県
3,2016,163,39302,奈半利町,39,高知県
0,2009,151,39303,田野町,39,高知県
1,2012,140,39303,田野町,39,高知県
2,2014,131,39303,田野町,39,高知県
3,2016,128,39303,田野町,39,高知県
0,2009,127,39304,安田町,39,高知県
1,2012,106,39304,安田町,39,高知県
2,2014,107,39304,安田町,39,高知県
3,2016,96,39304,安田町,39,高知県
0,2009,37,39305,北川村,39,高知県
1,2012,37,39305,北川村,39,高知県
2,2014,35,39305,北川村,39,高知県
3,2016,35,39305,北川村,39,高知県
0,2009,37,39306,馬路村,39,高知県
1,2012,39,39306,馬路村,39,高知県
2,2014,33,39306,馬路村,39,高知県
3,2016,28,39306,馬路村,39,高知県
0,2009,131,39307,芸西村,39,高知県
1,2012,116,39307,芸西村,39,高知県
2,2014,111,39307,芸西村,39,高知県
3,2016,104,39307,芸西村,39,高知県
0,2009,181,39341,本山町,39,高知県
1,2012,172,39341,本山町,39,高知県
2,2014,163,39341,本山町,39,高知県
3,2016,156,39341,本山町,39,高知県
0,2009,211,39344,大豊町,39,高知県
1,2012,180,39344,大豊町,39,高知県
2,2014,170,39344,大豊町,39,高知県
3,2016,155,39344,大豊町,39,高知県
0,2009,198,39363,土佐町,39,高知県
1,2012,183,39363,土佐町,39,高知県
2,2014,179,39363,土佐町,39,高知県
3,2016,168,39363,土佐町,39,高知県
0,2009,20,39364,大川村,39,高知県
1,2012,18,39364,大川村,39,高知県
2,2014,17,39364,大川村,39,高知県
3,2016,14,39364,大川村,39,高知県
0,2009,842,39386,いの町,39,高知県
1,2012,757,39386,いの町,39,高知県
2,2014,735,39386,いの町,39,高知県
3,2016,690,39386,いの町,39,高知県
0,2009,308,39387,仁淀川町,39,高知県
1,2012,278,39387,仁淀川町,39,高知県
2,2014,260,39387,仁淀川町,39,高知県
3,2016,244,39387,仁淀川町,39,高知県
0,2009,355,39401,中土佐町,39,高知県
1,2012,332,39401,中土佐町,39,高知県
2,2014,305,39401,中土佐町,39,高知県
3,2016,269,39401,中土佐町,39,高知県
0,2009,458,39402,佐川町,39,高知県
1,2012,409,39402,佐川町,39,高知県
2,2014,387,39402,佐川町,39,高知県
3,2016,375,39402,佐川町,39,高知県
0,2009,311,39403,越知町,39,高知県
1,2012,273,39403,越知町,39,高知県
2,2014,260,39403,越知町,39,高知県
3,2016,244,39403,越知町,39,高知県
0,2009,209,39405,梼原町,39,高知県
1,2012,198,39405,梼原町,39,高知県
2,2014,192,39405,梼原町,39,高知県
3,2016,174,39405,梼原町,39,高知県
0,2009,186,39410,日高村,39,高知県
1,2012,169,39410,日高村,39,高知県
2,2014,162,39410,日高村,39,高知県
3,2016,163,39410,日高村,39,高知県
0,2009,274,39411,津野町,39,高知県
1,2012,238,39411,津野町,39,高知県
2,2014,229,39411,津野町,39,高知県
3,2016,206,39411,津野町,39,高知県
0,2009,913,39412,四万十町,39,高知県
1,2012,845,39412,四万十町,39,高知県
2,2014,810,39412,四万十町,39,高知県
3,2016,767,39412,四万十町,39,高知県
0,2009,278,39424,大月町,39,高知県
1,2012,258,39424,大月町,39,高知県
2,2014,261,39424,大月町,39,高知県
3,2016,242,39424,大月町,39,高知県
0,2009,104,39427,三原村,39,高知県
1,2012,85,39427,三原村,39,高知県
2,2014,81,39427,三原村,39,高知県
3,2016,81,39427,三原村,39,高知県
0,2009,537,39428,黒潮町,39,高知県
1,2012,502,39428,黒潮町,39,高知県
2,2014,485,39428,黒潮町,39,高知県
3,2016,452,39428,黒潮町,39,高知県
0,2009,35300,40100,北九州市,40,福岡県
1,2012,32159,40100,北九州市,40,福岡県
2,2014,31481,40100,北九州市,40,福岡県
3,2016,29565,40100,北九州市,40,福岡県
0,2009,35300,40101,北九州市,40,福岡県
1,2012,32159,40101,北九州市,40,福岡県
2,2014,31481,40101,北九州市,40,福岡県
3,2016,29565,40101,北九州市,40,福岡県
0,2009,35300,40103,北九州市,40,福岡県
1,2012,32159,40103,北九州市,40,福岡県
2,2014,31481,40103,北九州市,40,福岡県
3,2016,29565,40103,北九州市,40,福岡県
0,2009,35300,40105,北九州市,40,福岡県
1,2012,32159,40105,北九州市,40,福岡県
2,2014,31481,40105,北九州市,40,福岡県
3,2016,29565,40105,北九州市,40,福岡県
0,2009,35300,40106,北九州市,40,福岡県
1,2012,32159,40106,北九州市,40,福岡県
2,2014,31481,40106,北九州市,40,福岡県
3,2016,29565,40106,北九州市,40,福岡県
0,2009,35300,40107,北九州市,40,福岡県
1,2012,32159,40107,北九州市,40,福岡県
2,2014,31481,40107,北九州市,40,福岡県
3,2016,29565,40107,北九州市,40,福岡県
0,2009,35300,40108,北九州市,40,福岡県
1,2012,32159,40108,北九州市,40,福岡県
2,2014,31481,40108,北九州市,40,福岡県
3,2016,29565,40108,北九州市,40,福岡県
0,2009,35300,40109,北九州市,40,福岡県
1,2012,32159,40109,北九州市,40,福岡県
2,2014,31481,40109,北九州市,40,福岡県
3,2016,29565,40109,北九州市,40,福岡県
0,2009,47984,40130,福岡市,40,福岡県
1,2012,44111,40130,福岡市,40,福岡県
2,2014,46435,40130,福岡市,40,福岡県
3,2016,43858,40130,福岡市,40,福岡県
0,2009,47984,40131,福岡市,40,福岡県
1,2012,44111,40131,福岡市,40,福岡県
2,2014,46435,40131,福岡市,40,福岡県
3,2016,43858,40131,福岡市,40,福岡県
0,2009,47984,40132,福岡市,40,福岡県
1,2012,44111,40132,福岡市,40,福岡県
2,2014,46435,40132,福岡市,40,福岡県
3,2016,43858,40132,福岡市,40,福岡県
0,2009,47984,40133,福岡市,40,福岡県
1,2012,44111,40133,福岡市,40,福岡県
2,2014,46435,40133,福岡市,40,福岡県
3,2016,43858,40133,福岡市,40,福岡県
0,2009,47984,40134,福岡市,40,福岡県
1,2012,44111,40134,福岡市,40,福岡県
2,2014,46435,40134,福岡市,40,福岡県
3,2016,43858,40134,福岡市,40,福岡県
0,2009,47984,40135,福岡市,40,福岡県
1,2012,44111,40135,福岡市,40,福岡県
2,2014,46435,40135,福岡市,40,福岡県
3,2016,43858,40135,福岡市,40,福岡県
0,2009,47984,40136,福岡市,40,福岡県
1,2012,44111,40136,福岡市,40,福岡県
2,2014,46435,40136,福岡市,40,福岡県
3,2016,43858,40136,福岡市,40,福岡県
0,2009,47984,40137,福岡市,40,福岡県
1,2012,44111,40137,福岡市,40,福岡県
2,2014,46435,40137,福岡市,40,福岡県
3,2016,43858,40137,福岡市,40,福岡県
0,2009,4918,40202,大牟田市,40,福岡県
1,2012,4506,40202,大牟田市,40,福岡県
2,2014,4360,40202,大牟田市,40,福岡県
3,2016,4020,40202,大牟田市,40,福岡県
0,2009,11212,40203,久留米市,40,福岡県
1,2012,10406,40203,久留米市,40,福岡県
2,2014,10419,40203,久留米市,40,福岡県
3,2016,9838,40203,久留米市,40,福岡県
0,2009,2144,40204,直方市,40,福岡県
1,2012,2057,40204,直方市,40,福岡県
2,2014,1972,40204,直方市,40,福岡県
3,2016,1898,40204,直方市,40,福岡県
0,2009,4788,40205,飯塚市,40,福岡県
1,2012,4419,40205,飯塚市,40,福岡県
2,2014,4295,40205,飯塚市,40,福岡県
3,2016,3973,40205,飯塚市,40,福岡県
0,2009,2119,40206,田川市,40,福岡県
1,2012,1988,40206,田川市,40,福岡県
2,2014,1923,40206,田川市,40,福岡県
3,2016,1822,40206,田川市,40,福岡県
0,2009,2776,40207,柳川市,40,福岡県
1,2012,2630,40207,柳川市,40,福岡県
2,2014,2550,40207,柳川市,40,福岡県
3,2016,2406,40207,柳川市,40,福岡県
0,2009,3001,40210,八女市,40,福岡県
1,2012,2753,40210,八女市,40,福岡県
2,2014,2742,40210,八女市,40,福岡県
3,2016,2611,40210,八女市,40,福岡県
0,2009,1548,40211,筑後市,40,福岡県
1,2012,1490,40211,筑後市,40,福岡県
2,2014,1484,40211,筑後市,40,福岡県
3,2016,1439,40211,筑後市,40,福岡県
0,2009,2323,40212,大川市,40,福岡県
1,2012,2132,40212,大川市,40,福岡県
2,2014,2062,40212,大川市,40,福岡県
3,2016,1987,40212,大川市,40,福岡県
0,2009,2366,40213,行橋市,40,福岡県
1,2012,2167,40213,行橋市,40,福岡県
2,2014,2137,40213,行橋市,40,福岡県
3,2016,2055,40213,行橋市,40,福岡県
0,2009,903,40214,豊前市,40,福岡県
1,2012,846,40214,豊前市,40,福岡県
2,2014,850,40214,豊前市,40,福岡県
3,2016,807,40214,豊前市,40,福岡県
0,2009,1194,40215,中間市,40,福岡県
1,2012,1145,40215,中間市,40,福岡県
2,2014,1138,40215,中間市,40,福岡県
3,2016,1072,40215,中間市,40,福岡県
0,2009,1322,40216,小郡市,40,福岡県
1,2012,1258,40216,小郡市,40,福岡県
2,2014,1272,40216,小郡市,40,福岡県
3,2016,1158,40216,小郡市,40,福岡県
0,2009,2289,40217,筑紫野市,40,福岡県
1,2012,2168,40217,筑紫野市,40,福岡県
2,2014,2216,40217,筑紫野市,40,福岡県
3,2016,2131,40217,筑紫野市,40,福岡県
0,2009,2434,40218,春日市,40,福岡県
1,2012,2315,40218,春日市,40,福岡県
2,2014,2346,40218,春日市,40,福岡県
3,2016,2272,40218,春日市,40,福岡県
0,2009,2627,40219,大野城市,40,福岡県
1,2012,2473,40219,大野城市,40,福岡県
2,2014,2538,40219,大野城市,40,福岡県
3,2016,2386,40219,大野城市,40,福岡県
0,2009,2070,40220,宗像市,40,福岡県
1,2012,1934,40220,宗像市,40,福岡県
2,2014,1979,40220,宗像市,40,福岡県
3,2016,1855,40220,宗像市,40,福岡県
0,2009,1490,40221,太宰府市,40,福岡県
1,2012,1380,40221,太宰府市,40,福岡県
2,2014,1440,40221,太宰府市,40,福岡県
3,2016,1377,40221,太宰府市,40,福岡県
0,2009,1461,40223,古賀市,40,福岡県
1,2012,1379,40223,古賀市,40,福岡県
2,2014,1395,40223,古賀市,40,福岡県
3,2016,1359,40223,古賀市,40,福岡県
0,2009,1328,40224,福津市,40,福岡県
1,2012,1251,40224,福津市,40,福岡県
2,2014,1272,40224,福津市,40,福岡県
3,2016,1254,40224,福津市,40,福岡県
0,2009,1155,40225,うきは市,40,福岡県
1,2012,1085,40225,うきは市,40,福岡県
2,2014,1054,40225,うきは市,40,福岡県
3,2016,1004,40225,うきは市,40,福岡県
0,2009,809,40226,宮若市,40,福岡県
1,2012,771,40226,宮若市,40,福岡県
2,2014,753,40226,宮若市,40,福岡県
3,2016,688,40226,宮若市,40,福岡県
0,2009,1423,40227,嘉麻市,40,福岡県
1,2012,1280,40227,嘉麻市,40,福岡県
2,2014,1228,40227,嘉麻市,40,福岡県
3,2016,1170,40227,嘉麻市,40,福岡県
0,2009,2185,40228,朝倉市,40,福岡県
1,2012,2033,40228,朝倉市,40,福岡県
2,2014,2009,40228,朝倉市,40,福岡県
3,2016,1893,40228,朝倉市,40,福岡県
0,2009,1454,40229,みやま市,40,福岡県
1,2012,1379,40229,みやま市,40,福岡県
2,2014,1346,40229,みやま市,40,福岡県
3,2016,1291,40229,みやま市,40,福岡県
0,2009,2427,40230,糸島市,40,福岡県
1,2012,2327,40230,糸島市,40,福岡県
2,2014,2354,40230,糸島市,40,福岡県
3,2016,2228,40230,糸島市,40,福岡県
0,2009,1372,40231,那珂川市,40,福岡県
1,2012,1349,40231,那珂川市,40,福岡県
2,2014,1343,40231,那珂川市,40,福岡県
3,2016,1275,40231,那珂川市,40,福岡県
0,2009,975,40341,宇美町,40,福岡県
1,2012,927,40341,宇美町,40,福岡県
2,2014,961,40341,宇美町,40,福岡県
3,2016,941,40341,宇美町,40,福岡県
0,2009,608,40342,篠栗町,40,福岡県
1,2012,541,40342,篠栗町,40,福岡県
2,2014,539,40342,篠栗町,40,福岡県
3,2016,527,40342,篠栗町,40,福岡県
0,2009,1083,40343,志免町,40,福岡県
1,2012,1088,40343,志免町,40,福岡県
2,2014,1141,40343,志免町,40,福岡県
3,2016,1092,40343,志免町,40,福岡県
0,2009,955,40344,須恵町,40,福岡県
1,2012,815,40344,須恵町,40,福岡県
2,2014,803,40344,須恵町,40,福岡県
3,2016,771,40344,須恵町,40,福岡県
0,2009,741,40345,新宮町,40,福岡県
1,2012,723,40345,新宮町,40,福岡県
2,2014,731,40345,新宮町,40,福岡県
3,2016,706,40345,新宮町,40,福岡県
0,2009,276,40348,久山町,40,福岡県
1,2012,274,40348,久山町,40,福岡県
2,2014,273,40348,久山町,40,福岡県
3,2016,259,40348,久山町,40,福岡県
0,2009,918,40349,粕屋町,40,福岡県
1,2012,852,40349,粕屋町,40,福岡県
2,2014,889,40349,粕屋町,40,福岡県
3,2016,859,40349,粕屋町,40,福岡県
0,2009,493,40381,芦屋町,40,福岡県
1,2012,473,40381,芦屋町,40,福岡県
2,2014,459,40381,芦屋町,40,福岡県
3,2016,441,40381,芦屋町,40,福岡県
0,2009,729,40382,水巻町,40,福岡県
1,2012,699,40382,水巻町,40,福岡県
2,2014,677,40382,水巻町,40,福岡県
3,2016,622,40382,水巻町,40,福岡県
0,2009,694,40383,岡垣町,40,福岡県
1,2012,668,40383,岡垣町,40,福岡県
2,2014,696,40383,岡垣町,40,福岡県
3,2016,664,40383,岡垣町,40,福岡県
0,2009,630,40384,遠賀町,40,福岡県
1,2012,637,40384,遠賀町,40,福岡県
2,2014,641,40384,遠賀町,40,福岡県
3,2016,674,40384,遠賀町,40,福岡県
0,2009,234,40401,小竹町,40,福岡県
1,2012,216,40401,小竹町,40,福岡県
